cGPA,attendance,passed_percent,sex,hsGPA,ethnicity,failed_course
2.904327393128507,38.42155020637094,67.27179276184035,0.0,1.7139819724341188,0.0,0.0
2.8371794639469003,37.36563348728714,51.42777379240206,1.0,2.305649302906432,2.0,0.0
2.851745342797659,43.25762725776985,58.874230164525045,1.0,2.2060561322489516,2.0,0.0
2.7613223569443086,46.29200809811647,75.45779059590785,0.0,0.7150189131947453,2.0,0.0
2.467743411177964,71.25358366726226,33.679190051151515,0.0,2.5972947520167415,2.0,0.0
2.672476175841396,56.78592839118444,53.47788041999831,0.0,1.8219220078926557,1.0,0.0
2.9463022907646335,27.724050188378598,44.50467553748679,1.0,1.3098855514981305,2.0,0.0
2.741698802464826,49.28829353109852,56.59662600624921,0.0,2.0082457400466773,2.0,0.0
2.7517863333104065,44.89975729309007,64.63346574566036,0.0,2.597998633277057,1.0,0.0
2.7844981433663296,41.80029130283538,65.71171903794442,1.0,0.8320166333261085,1.0,0.0
2.6848959647761776,57.160540570390935,50.53303147377967,1.0,2.7951847533095333,0.0,0.0
2.977540224383813,32.04194749430887,61.551719727429955,0.0,1.6580818131733022,2.0,0.0
2.7085678624168232,55.38978695931533,55.67780889363116,1.0,3.224989786477133,2.0,0.0
2.7666309504361744,53.72500839975604,47.96527970166997,1.0,2.729871268834635,2.0,0.0
2.553156558801852,67.36841169818672,58.40720547918681,1.0,2.3677845700443902,2.0,0.0
2.5630798487666433,67.2506850440728,46.57696544417409,1.0,1.8512345461329938,2.0,0.0
2.4704527059425354,77.54515761526616,38.12717916174691,0.0,1.5145748169196145,2.0,0.0
2.9878833656218355,25.358479692652953,67.24040233660605,0.0,1.8594891705405199,2.0,0.0
2.797319588964925,44.36391014446168,54.83003358725885,1.0,2.016758381975783,1.0,0.0
2.5446069474997546,70.01287613157835,44.611008181881246,0.0,1.4417694648384023,1.0,0.0
2.9372970839915267,34.80512634509632,56.44913149686615,0.0,1.9017461297515736,2.0,0.0
2.893214977952982,37.74065308710717,61.02123960632034,1.0,2.121684626883467,0.0,0.0
2.927085840795028,36.5211771607507,57.50600660711338,0.0,3.2845583819630826,1.0,0.0
2.669042870621676,66.85742382088263,40.47333001733858,1.0,2.33975869298625,1.0,0.0
2.9010680382563927,35.44257786530528,53.8998692766531,1.0,2.4496104021990055,0.0,0.0
2.449539267697002,73.67084045003536,39.74654655504537,1.0,1.1250322986235008,2.0,0.0
2.8029892531832075,40.56671872228378,51.989653925553434,0.0,1.271699413562478,1.0,0.0
2.8334139553563613,43.13122054574511,55.39685715960158,1.0,1.292159039825469,2.0,0.0
2.81472499668653,45.195428605606644,59.18087297430654,1.0,2.2889600423237697,2.0,0.0
2.953487881859967,30.876072301283575,66.99810970314533,1.0,1.5317026273699326,2.0,0.0
2.932673255417191,32.58004905960989,40.145595425094676,0.0,1.4586388475177647,2.0,0.0
2.578759142547207,62.43652030965782,43.2357051371464,0.0,1.3470071345059291,2.0,0.0
3.0034425045295796,33.952627429869146,61.47849890764721,0.0,1.4083288549090396,1.0,0.0
2.784714857745863,53.302130707772534,69.45807195368238,0.0,2.0300630365404646,0.0,1.0
2.9682209483963655,26.185999570479225,62.424939705301796,0.0,0.9274170525248577,0.0,0.0
2.78892044016806,49.0328743185343,62.59417051727437,1.0,0.8846024022130266,2.0,0.0
2.6080178235856133,68.7596623303534,60.35653130596903,0.0,1.6142144953512734,1.0,0.0
2.748576531423873,48.46831966431881,58.59933608849772,0.0,1.3491867161093904,2.0,0.0
2.729092130575384,51.83048580651663,43.795769510309476,1.0,2.3011551138664035,0.0,0.0
2.815248299678501,43.595110834383064,56.1766163845465,1.0,2.0764161209482874,2.0,0.0
2.8455874701035517,45.123292626329835,54.63774565539119,1.0,2.406422267841803,0.0,0.0
2.70986178986082,55.79500444704523,68.86268388870063,0.0,1.7832677598951538,1.0,0.0
2.796234570696397,44.52652500756954,33.91016547352186,1.0,1.6097547358500786,2.0,0.0
2.766327766191316,46.36814630886981,50.73476517218636,1.0,1.9879271910124099,0.0,0.0
2.7935795003820294,40.75134385620134,36.99483392622706,1.0,2.286369812807257,0.0,0.0
3.099585361527945,16.38389732708934,81.15901952703584,1.0,1.4232818963653417,0.0,0.0
2.8317625481723736,37.02528260922664,60.66649809609637,1.0,1.4516864006187071,1.0,0.0
2.7184220003011914,49.674970535816264,30.040855625422108,0.0,1.3675827892215837,2.0,0.0
2.541347465051494,75.64083166545566,49.628591131613625,0.0,1.6458049153406213,1.0,0.0
2.7571436008278645,54.97300930827567,79.37185725042238,0.0,2.5537420375597004,2.0,0.0
2.6673601522405774,52.45107305886004,48.82908909912125,1.0,2.110221345103834,2.0,0.0
2.7777044184696216,49.01906904135313,61.487486751264086,1.0,2.349460001161862,2.0,0.0
2.676450443327938,51.36967170795397,45.703881556298875,0.0,1.401194771897373,2.0,0.0
2.6013385762755865,62.18746115156465,58.22271800565932,1.0,2.7993166271077716,0.0,0.0
2.8089986799976363,41.992693842669944,70.43360431965137,0.0,1.389575743572225,2.0,0.0
2.9626019604389895,33.81028799371029,76.1470298737323,1.0,1.6915660197118356,2.0,0.0
2.8178779255633017,38.85292467842596,78.3226813551778,0.0,1.3813329367601122,0.0,0.0
2.7360362578494617,50.131199664618606,57.028772426479335,0.0,1.8478749568253678,1.0,0.0
2.906480539200321,37.995223211590954,52.99038835268354,1.0,2.1982881496756406,2.0,0.0
2.7234532724557488,60.08119712200731,49.14325185807979,1.0,2.459512477981235,2.0,0.0
2.668584150070513,60.12319179415328,60.22718372673402,1.0,2.296623312281022,1.0,0.0
2.6936292560400634,54.39985828419812,48.06833946983596,1.0,1.5096356318180049,2.0,0.0
2.6445140621569085,57.39744141883392,56.278373164956086,1.0,1.0046767503389198,1.0,0.0
2.9046519691593615,37.91982728045778,52.14919133856729,1.0,1.592829444034003,2.0,0.0
3.0013149685865046,27.417917116831774,62.95416546038003,0.0,2.2905235456536794,2.0,0.0
2.340539441435929,86.34211108186959,52.38307890593325,0.0,1.990493489803853,1.0,0.0
2.9621628398740465,31.682252943564155,52.686067795057355,0.0,2.1680673990122976,2.0,0.0
2.8308816823228593,47.850109206852224,72.65953382866755,1.0,1.2262789601354402,2.0,0.0
2.644936432860433,62.15598390164497,49.57690181709767,0.0,1.9162689128913575,2.0,0.0
2.688592264408836,53.68309940393911,79.3422650149443,1.0,2.2255108387963576,2.0,0.0
2.7315533118744213,51.93111445267756,72.8197508332524,0.0,1.704276696724879,2.0,0.0
2.8520027971942166,38.95717591722546,57.95473391069594,0.0,1.287644991682546,2.0,0.0
2.6080708764524663,64.77082142531357,36.97156785081929,1.0,2.934098085865412,1.0,0.0
2.879939540091487,35.580588708331135,64.12191661796244,1.0,2.091615041650411,2.0,0.0
2.8914085594882497,34.718501189590114,71.40528948258525,0.0,1.4140238275587018,0.0,0.0
2.783469141718631,47.16208409892057,56.754413951742286,0.0,2.042430725667377,2.0,0.0
2.6220957811849375,62.67957780091075,54.18845395189564,1.0,2.518689275710335,1.0,0.0
2.784803333928012,52.475324899877464,65.79022618149817,0.0,2.256778632115895,1.0,1.0
2.8448817444312673,40.996646946945354,74.47710487548943,1.0,1.2321624440347807,0.0,0.0
2.7589276775918643,58.60479148699092,64.71900655634349,0.0,1.9781823365175457,2.0,0.0
2.8769778024503827,43.26621621987795,69.9380565248166,1.0,1.2975098370506442,1.0,0.0
2.9085182038047472,41.443832774686335,67.05523657034284,0.0,2.715818392111644,2.0,0.0
2.792120208433346,50.00909756172524,63.683640841394364,1.0,2.002831984837757,1.0,0.0
2.7532731595302717,48.58956595513447,54.62434315073849,1.0,2.879197633975362,2.0,0.0
2.7352659958043333,52.10950305434123,61.68370161647465,0.0,1.7778636656035318,1.0,0.0
2.916562855183267,34.75966331779406,56.657382605040866,0.0,2.285342403490813,0.0,0.0
2.964054894897015,29.236806989277124,62.87781537021179,0.0,1.857300239357468,2.0,0.0
2.679875482276666,57.994585380109214,59.356329205503286,0.0,2.2032830570557063,1.0,0.0
2.7236771290705795,55.156807288576346,56.2737644200305,1.0,2.6400903991440163,2.0,0.0
2.8316925509931044,42.71963176593914,67.88605584845934,0.0,1.5186127624892078,0.0,0.0
2.9260759866116515,29.477870689979554,50.77419354888724,1.0,1.911098029885766,2.0,0.0
2.560087438602768,66.2005223804576,34.13425275659442,0.0,1.759758909808885,0.0,0.0
2.766647936962019,51.48959597104515,55.66962959596066,1.0,1.3648659513735844,1.0,0.0
2.7816848216196393,46.770072328496184,74.77235763991683,1.0,1.0645352143393656,0.0,0.0
2.7320196850086225,51.627037646396474,61.48396560796069,1.0,2.260062367113535,1.0,0.0
2.7108973192304324,49.13029448013534,45.42816376191877,0.0,2.259547321486011,2.0,0.0
2.7294764716877755,50.72760412319826,59.73396850377894,0.0,2.1934533006517376,2.0,0.0
2.699106221143491,57.64482684301044,64.63933235057631,0.0,2.992982229011372,0.0,0.0
2.9430545645333925,32.8411266100714,68.7937979247873,0.0,1.2540494238444286,1.0,1.0
2.588737743458603,65.8186442842138,48.03278183644076,0.0,1.3734258715366652,2.0,0.0
2.5481356055507183,70.96404216168662,33.376345170398665,1.0,3.0954775557638206,1.0,0.0
2.6712706457050466,55.88795701733552,62.48267196737382,0.0,2.0615249095832877,0.0,0.0
2.5088899735603345,72.41211658137708,50.01401270202105,0.0,1.832308186490591,0.0,0.0
2.805176641911394,42.455595075587595,59.94852268297505,1.0,2.3375202395185983,1.0,0.0
2.6771440422859554,55.78153008716865,48.07089026695922,0.0,2.21074136671791,0.0,0.0
2.626890115637348,56.987249170345905,40.218386559977674,0.0,1.762557080290244,0.0,0.0
2.830454625410893,46.087529597175916,60.99722036105262,0.0,1.6853176348092749,0.0,0.0
2.63707589796194,62.73119010064437,45.90212822189499,1.0,2.2454616472535602,1.0,1.0
3.0435073715325185,21.589814274891182,68.67468560492304,1.0,2.173059046542396,2.0,0.0
2.9159688449901973,37.6075519463527,84.7496736498431,1.0,1.857562349191612,0.0,0.0
2.2543658587422324,100.0,33.281321933313976,0.0,1.5453277047963003,0.0,0.0
2.7272416908863817,55.28884938730219,63.38211971729355,0.0,2.8282929643045147,2.0,0.0
2.991388349425873,21.361749389609464,69.4340931100791,1.0,1.0572548752603979,1.0,0.0
2.72179934823581,55.63181339969065,54.197779736235894,1.0,1.752994864532933,2.0,0.0
3.0288090579554217,18.283136810404137,62.70794099815226,1.0,2.721170434031857,0.0,0.0
2.9785581140378548,23.8787482692358,59.88675102680931,1.0,1.834960508916946,2.0,0.0
2.696956835620199,54.684139907530565,49.865641370036016,0.0,2.8499278589973684,0.0,0.0
2.861563717903544,40.93922155723999,58.74649282354702,1.0,2.4906771851807408,1.0,0.0
2.910394563769134,40.6666616973196,67.67817107801363,1.0,1.8731449564797173,2.0,0.0
2.8235642135705197,41.113057144034954,53.1729276609352,1.0,1.4810325948308276,2.0,1.0
3.019087571237154,27.645668664596673,81.97330450091835,0.0,2.2595050310815004,0.0,0.0
2.895382723422272,33.1946381697559,72.15326837962118,1.0,1.4285321649745328,1.0,0.0
2.6606138920451383,56.73701004412163,43.881143602843665,1.0,1.9636090278849418,0.0,0.0
3.03679578846144,27.065535306957702,79.3894658264218,0.0,1.8555308042916658,1.0,0.0
2.617491155500188,57.64178148180801,56.10134936190004,1.0,1.5155470125566535,0.0,0.0
2.828444450248205,41.09522066101518,55.72937020215867,1.0,2.306598369970308,2.0,0.0
2.7019984263324615,53.022568973580796,56.49016363275409,1.0,2.05592555323362,2.0,0.0
2.6533922512394965,62.85643172365373,47.202465948206424,0.0,1.7464311857264356,1.0,0.0
2.751394983973317,50.59891880836471,46.103817059480406,0.0,0.9920817513185696,2.0,0.0
3.061624172175554,20.811481199159296,59.693987654210524,0.0,1.510527401727332,2.0,0.0
3.0505323833205353,20.19066897466022,73.24191879911156,0.0,2.054030804304592,2.0,0.0
2.944790331377411,37.745620038249655,58.40721213162922,0.0,1.5175849653759792,2.0,0.0
3.013666626990907,25.38088554360734,65.00950429994899,1.0,1.3892339190572698,2.0,0.0
2.7868988551761538,47.01269710836513,65.64009887951872,1.0,1.5171520953778144,0.0,0.0
2.7185037675527655,58.35235477464154,61.356822230523136,1.0,1.8589414023797006,0.0,0.0
2.7683728194494637,48.239490399227925,64.0037273562682,0.0,1.43005833910693,1.0,0.0
2.825057638369649,43.7756850504613,57.21967568957691,0.0,2.1370262102443194,1.0,0.0
2.851344127900163,39.76188441318083,52.59939622705476,0.0,1.9488688679555826,2.0,0.0
3.132295558575761,15.48498087812856,66.85281758141554,0.0,1.0828387190946773,0.0,0.0
2.919912728667566,36.31380526872961,53.26738764421735,1.0,1.9972957690729878,2.0,0.0
2.903510920830146,31.40179584238328,50.96538164186342,1.0,2.050265908035095,0.0,0.0
2.730834053203582,48.55501542272924,46.538418677764334,0.0,1.8834663773643336,0.0,0.0
2.840875061048169,41.84636997174009,68.00874810650112,0.0,2.491372801681852,2.0,0.0
3.0952607513068884,22.08831012627523,75.58677786819082,0.0,2.1117035962986357,2.0,0.0
2.930530702657774,32.24017424196259,58.271251571945136,1.0,1.9939985372451006,2.0,0.0
2.7846523881069953,48.34411242691918,55.49915856407081,1.0,2.174042084830958,2.0,0.0
2.750117414097378,52.84527962427819,70.02789836991855,0.0,2.0689446405979908,1.0,0.0
2.7143971615318976,59.09702893028369,57.62482398794463,1.0,2.208567948527369,0.0,0.0
2.815742686741872,42.505810969708406,58.83787822522362,1.0,2.6378543901443865,0.0,0.0
2.9471603561132182,28.634473505446348,70.08107502069194,1.0,0.9105301943437385,1.0,0.0
2.6445937712088914,61.678987474945316,46.96523626340795,0.0,1.4808863659613771,2.0,0.0
2.9320164919740006,35.31411369305524,59.28545725691104,1.0,2.495318959283863,1.0,0.0
2.8347972048841177,41.596778296799855,43.02755718560271,1.0,2.3832473542450363,2.0,0.0
2.4969636562298647,71.80216741558618,54.40722359638931,0.0,2.770148413035052,2.0,0.0
2.946368936897244,31.041381276300164,54.66292221013667,0.0,1.3149713730337091,2.0,0.0
2.6606680394813154,62.63030686992806,58.149684564917614,1.0,2.1933728097103105,1.0,0.0
2.9101588351461536,38.61297599730979,61.56438766344404,1.0,1.3653252122248614,0.0,0.0
2.871196589420133,41.405537880183985,49.33979007885747,1.0,1.817582986600431,1.0,0.0
2.909526855995104,35.155646040006694,60.30090175766025,0.0,2.0002500465827913,2.0,0.0
2.8374473408745073,42.04751737417292,59.4410036984342,0.0,1.8420980351291445,2.0,0.0
2.6646387962441542,63.55361618424237,61.26098123555178,0.0,1.563488562789142,2.0,0.0
2.7771790697826306,44.723791896433234,42.987477854129324,1.0,1.3108069722131428,2.0,0.0
3.011536588158295,23.780460428283963,64.55950496088671,1.0,1.8038194261356162,2.0,0.0
2.626729562181652,65.3273178241744,49.49746528499288,0.0,1.8070405479315896,2.0,0.0
2.950292355347239,31.911393666432364,73.93440756823756,1.0,1.8975541781131482,2.0,0.0
2.892372777513393,33.148758698289406,49.90807441388227,0.0,1.5793778993479868,1.0,0.0
2.8073212276574546,48.77225814340561,61.043543558097866,1.0,2.3525089465579914,1.0,0.0
2.937609093066283,39.31994057585561,60.27275100557847,1.0,2.1492163800078816,2.0,0.0
2.603768523702849,62.92667720552369,53.730127151839255,1.0,2.3127436489888398,2.0,0.0
3.0773427174524257,22.597490275017872,76.8643999833968,1.0,1.8391767677866429,1.0,0.0
2.506736247118234,71.44684800085207,46.920890951000004,0.0,3.3436098326902974,2.0,0.0
2.7578882507275284,47.67064820135414,52.63286819813839,1.0,2.251517887940329,2.0,0.0
2.685862930712078,54.42033335861149,37.56193787306878,1.0,2.8742887651020794,0.0,0.0
2.6032822497126844,62.92876698882536,67.31700593662971,1.0,2.1460219415347095,2.0,0.0
2.873561913710005,41.19242782008662,49.346100719446106,0.0,1.417226933142532,0.0,0.0
2.7737465797097705,54.002016688650826,59.73282191615321,0.0,2.2102093129007008,0.0,0.0
3.0114824060514307,29.20315720113954,73.70561842426011,1.0,2.096708580686779,0.0,0.0
2.6531288321038042,61.51958130522058,56.386782517135444,0.0,1.8540841538203197,1.0,0.0
2.5668720623933803,67.42730424551752,40.00425597894019,0.0,2.0202133595304814,0.0,0.0
3.0039411877805238,28.353515592852144,74.36504806154426,1.0,1.3717359736674455,2.0,0.0
2.664102405098849,60.005172306049104,50.19081279493167,0.0,1.886204231010665,1.0,0.0
2.7901022927440597,51.25486135526648,59.007911770913225,1.0,1.575028069061623,1.0,0.0
2.5224818565811655,68.97963416099618,52.53016931687082,0.0,2.274732650662228,2.0,0.0
2.6365347977288267,63.33417822397738,59.22084310024283,1.0,1.3428883174803112,2.0,0.0
2.9735850111952757,32.10643228852845,59.011507493360014,1.0,2.731250721834586,0.0,0.0
2.6716812358906705,55.307698228250274,43.572336498520286,0.0,1.8143203921560977,0.0,0.0
2.9160081697763434,43.419813198011504,65.72877900395841,0.0,3.6174997669056244,1.0,0.0
2.7230782740575106,51.1292691646056,53.18712582362466,1.0,1.9647718528493368,0.0,0.0
2.8805112476404116,40.06767576276887,49.750401621859545,0.0,2.1066298507902737,2.0,1.0
2.620842505885142,55.75453277848532,50.977292647262246,1.0,2.061191773932157,2.0,0.0
2.85410559150327,42.243516872500244,58.50554031474533,0.0,2.557271336167823,0.0,0.0
2.7468063047470994,46.69576658459379,54.16488005730657,1.0,2.525538364075401,1.0,0.0
2.58895298327993,62.30542435592969,61.41489164575052,0.0,0.994529196108239,2.0,0.0
2.7597956396313386,51.82107186388093,55.801418583968946,1.0,2.457455481416108,1.0,0.0
2.5868886668128015,72.223429191177,41.88063601887275,0.0,2.208959628539172,2.0,0.0
2.902654179998992,38.805035906933064,71.3143896587541,1.0,2.0297064720446274,2.0,0.0
2.723424443682127,53.191036552832706,55.602377909165746,1.0,1.7289971005237794,1.0,0.0
2.5456804742375816,68.80245119694574,45.701611530373796,1.0,3.057022460589229,1.0,0.0
2.573428441715379,72.30895579171938,50.225486285899265,0.0,1.6198410289608418,0.0,0.0
2.6743600199393383,50.71018898400477,72.01845694180686,1.0,1.878170690974918,1.0,0.0
2.9074454220010995,40.15485490002597,50.229226487592214,0.0,1.616999214997942,2.0,0.0
2.874458444302479,31.415518067959052,60.82359018584183,0.0,1.9382169891442014,0.0,0.0
2.9705207867598826,33.89428154550063,81.94078519531236,0.0,1.9771491063847324,0.0,0.0
3.0866578234610396,20.803802635287393,49.98556634826956,0.0,1.9835951897033905,2.0,0.0
2.596628218377928,65.69857682858499,42.669716706207666,1.0,2.7043735715787016,2.0,0.0
2.8436239222027453,44.32544172137016,58.763253601629664,1.0,2.0587374830853458,0.0,0.0
2.85325118347182,41.75994089400928,75.21424448402483,1.0,2.3078231638159052,0.0,0.0
3.0737080170757145,27.009033984527505,62.672168447899175,0.0,2.865973514966665,1.0,0.0
2.8514753610345425,37.00881977219874,53.23181986538277,0.0,1.333296859229209,2.0,0.0
2.834517009382562,45.18401115452603,55.96531321710766,0.0,2.000381528394311,2.0,1.0
2.819004957108966,47.399841554558726,66.07787467285226,1.0,2.3735697912823914,2.0,0.0
2.6534096392638093,65.24338980261473,67.51135892718233,0.0,2.027620022557168,1.0,0.0
3.0185492438266697,31.878749389558603,80.53488880182125,0.0,3.1954236049687528,1.0,0.0
2.9268146397057673,34.73975770923631,58.814203763260345,1.0,1.6039113014281452,2.0,0.0
2.561929695231468,69.63152050828116,44.80874163664864,0.0,1.4003207109803952,1.0,0.0
2.9726979866671797,26.359662119671555,69.28894993305407,0.0,1.985740296643354,2.0,0.0
2.986119420748975,38.33865971147813,69.93358353687536,1.0,3.1004968737083516,0.0,0.0
2.7746780171695935,47.203262395331464,60.94242302540092,1.0,1.9418307953856022,2.0,0.0
2.7459293614643037,54.26292003142731,59.14258305624581,0.0,1.4281042780027469,1.0,0.0
2.7845992876456402,53.3216637756115,58.54631144804092,0.0,2.2026447750187645,0.0,0.0
2.5085009574934776,79.28055467186641,61.70500760511509,1.0,2.6957581893173503,2.0,0.0
2.8069764690765164,44.12679816090697,51.67631049929134,0.0,2.0774033286670943,1.0,0.0
2.7053723529553335,54.57954554539125,54.54403276554503,0.0,2.2822167372849247,1.0,0.0
2.712010011029688,59.59158711187966,61.65494365122632,0.0,1.9733864998082091,0.0,0.0
2.667328548343117,56.35383162858915,47.74410516601072,0.0,2.9468491520364886,2.0,0.0
2.779022569515138,44.18052959952753,52.28134226969882,0.0,2.339659123131316,2.0,0.0
2.921262377482309,33.3124241544111,66.65855135066735,0.0,1.428064621856978,2.0,0.0
2.8339875909284826,40.050027617634086,51.06170414830969,0.0,2.1041888950491985,1.0,0.0
2.7067722617588594,50.43613486662227,50.21794093808882,1.0,0.9711369804877972,2.0,0.0
2.938766135570045,36.38877638748605,58.04669755136221,1.0,2.2888176172295283,2.0,0.0
2.9770545751397934,25.72123641709978,54.880980351598026,1.0,1.1056555379503825,2.0,0.0
2.7920541875801854,49.207350504708494,64.05822090059755,1.0,1.2379652974187136,2.0,0.0
2.801046441517902,43.32452489423743,33.68820510943944,1.0,1.8671392792292656,1.0,0.0
2.650541652699183,58.3804481163861,64.47383875874384,0.0,2.2990112109804137,1.0,0.0
2.684876887760433,55.29559212058204,45.23260114736557,1.0,2.444812418117236,0.0,0.0
2.711528710068505,56.2288459279095,43.031032193945336,0.0,2.1671613229924875,2.0,0.0
2.7167975115048604,50.68870757959593,41.85530014015142,1.0,2.3243529588431042,2.0,0.0
2.818451129432257,42.90834651590237,64.40221461618918,1.0,0.9823196876908749,2.0,0.0
3.0051147348990894,26.128906919913813,71.36856783770915,0.0,1.9709748717627082,2.0,0.0
2.600798128830942,60.587558618787924,49.412873398414334,1.0,2.4782679716817944,2.0,0.0
2.690119805311014,58.429487804512775,66.80523670644163,1.0,2.5482599077965165,0.0,0.0
2.6794847638296138,59.893154130905856,60.405007868894465,0.0,1.1436812952855828,0.0,0.0
2.7888001274778755,45.45251135659748,36.35152100182438,0.0,3.4323196123897333,2.0,0.0
2.7339784047654523,47.781429324748494,61.97106947730701,0.0,2.4324903151041983,1.0,1.0
3.0441181087054403,26.52715704352282,58.97402574662625,0.0,1.8976560355031673,0.0,0.0
2.7623675523472695,53.063357093812286,63.45932840712113,0.0,1.9905270052801585,1.0,0.0
2.8240778410691503,41.097376984718316,51.3084600936419,1.0,0.9512337514640541,2.0,0.0
2.70558015311959,54.847637904542715,36.79850606893858,0.0,1.7941992456713405,0.0,0.0
2.6983259074108186,51.42848457915633,61.54067544834905,1.0,1.9391980295837912,2.0,0.0
2.5814647042270025,62.82095027779832,45.129612418205554,1.0,2.0699571946373525,0.0,0.0
2.788574276722582,48.84201385415435,60.3383628584435,0.0,2.1452629871979423,2.0,0.0
2.673229381260869,56.77805292244234,61.0778952613439,1.0,1.8088194240206774,2.0,0.0
2.6064630566058615,60.288646621848464,56.166776135527044,0.0,1.8421896892660152,0.0,0.0
3.1418061899418026,20.30535941952776,87.17492029667906,1.0,1.5410259997881242,0.0,0.0
2.8265131920409337,44.611729285393594,64.85520106047835,1.0,1.7206442668114705,2.0,0.0
2.6575109295747708,59.1073577928763,47.09634045979397,1.0,2.0460595419837944,2.0,0.0
2.7431702570157226,52.40216397180294,47.22935922680639,1.0,1.2665449423798338,1.0,0.0
2.852462174572731,38.88200826162345,61.26811378932508,1.0,3.342842543824613,1.0,0.0
2.737837458028161,52.57895546495121,60.267723369119274,1.0,2.2527288608876748,0.0,0.0
3.0369345519736792,24.875704311771752,76.09719303260043,1.0,3.4181371682496353,2.0,0.0
2.7823437599389544,45.39017043172382,60.96385124374466,1.0,2.2830661405391064,2.0,0.0
2.9189508118401806,29.936722324264174,60.48641531289223,0.0,1.188726231944169,2.0,0.0
2.9249379323837608,33.31309014720332,59.98319238063087,1.0,2.255752287908577,2.0,0.0
2.742403865545166,51.65002733238924,53.36419544139871,0.0,2.4368768303628143,0.0,0.0
2.59242073795856,63.051578874143075,38.40853070580937,0.0,1.9397771102218395,0.0,0.0
2.8884619881104387,35.81567819045738,60.80269222787823,1.0,1.7466173233790496,2.0,0.0
2.8462571029187425,44.23938751715006,64.7924194398446,1.0,1.963932103870169,2.0,0.0
2.7370117831773104,45.49081854596305,65.08703849496524,0.0,2.859158162145912,1.0,0.0
2.7233420175417833,53.7008422033167,55.415643945366256,0.0,1.446879749988052,2.0,0.0
3.154011442060388,6.575687577362544,75.32355202015171,1.0,2.748100831879567,2.0,0.0
2.8230626856953327,41.70874488471906,41.114995736714725,1.0,1.557451261685038,2.0,1.0
2.904098800206472,44.34468088595828,52.78144893533182,0.0,1.191351760411752,0.0,0.0
3.0425677296581304,25.014705371143457,64.98406507758301,0.0,1.9561955435303968,2.0,0.0
2.804703647383084,46.64401480854789,67.0114617875895,0.0,1.1227928101353157,2.0,0.0
3.159922145800147,18.281113728740156,62.61749618685854,1.0,2.081609985691651,2.0,0.0
2.7953328539106304,48.992561322614534,67.13693249596506,1.0,2.009412257454286,1.0,0.0
2.858844926893606,46.46170394435208,59.74159543209732,0.0,1.308025720098886,2.0,0.0
2.6849698334042476,52.88795835291719,65.29421174016214,1.0,2.872228892788835,2.0,1.0
3.098205135968747,25.840027464804113,86.31885260576034,1.0,1.3374358282039296,2.0,0.0
2.765705963866631,46.10464033237053,41.10730085381744,0.0,2.7523989668372364,0.0,0.0
2.510675608574261,71.52674999715265,40.740630402788796,0.0,2.781367605390873,1.0,0.0
2.8903391468950677,34.00595622218079,52.6712879854362,1.0,2.736132496938278,0.0,0.0
2.718327167748728,51.483457404068524,67.19566988105754,1.0,1.5353423238536466,2.0,0.0
2.9020999777521164,43.96408354421017,75.91168664504573,0.0,1.9122747409789418,0.0,0.0
2.654514836237961,59.64711501022213,43.0056200687504,1.0,2.3239340389634635,1.0,0.0
2.8576167399601036,43.91921745103386,46.58785448426131,1.0,1.195431630814765,1.0,0.0
2.8578589453772714,35.98414666852219,52.705222586468594,0.0,1.55319682607714,2.0,0.0
2.4929799615978845,74.06106831318657,37.50389991701779,1.0,2.1700792187789855,2.0,0.0
2.6530205617946634,59.780856089007,48.11240341735994,0.0,1.7555104918911224,0.0,0.0
2.8697791454349315,40.078801843395176,70.92624370497602,0.0,1.8505034394444686,2.0,0.0
2.6904555620719033,56.76242376472496,72.9211848507106,0.0,1.8253678058603873,2.0,0.0
2.8063564634082514,48.10069083325869,71.58377235738233,0.0,2.454713206771847,2.0,0.0
2.7433705105379818,51.17413758122171,49.47498908738224,1.0,2.1090856861597254,1.0,0.0
2.7102453328021787,54.912687677702124,54.49664111548786,0.0,1.3086769903889923,0.0,0.0
2.965556402734041,38.18563264282584,73.30043058116868,0.0,2.3366636280091955,0.0,0.0
2.9589036061139167,29.35542969627215,58.93296842629517,0.0,2.2995980550581376,2.0,0.0
3.085136534010488,23.205281248788356,79.07939828368484,0.0,2.1491610059233652,0.0,0.0
2.934837178174149,35.47131040207373,68.28741573384991,0.0,1.6629050470218465,1.0,0.0
2.652087187501176,54.99229543780798,31.113820925124596,1.0,1.45267461536009,0.0,0.0
2.661862118393424,53.996497284886615,45.77064012394648,1.0,1.8431113569097348,2.0,0.0
2.804853215298356,45.719778099839615,64.11414495347088,1.0,2.3591494561083306,0.0,0.0
2.574829171377761,63.8237463169922,54.52777166154771,1.0,1.6053185602576325,2.0,0.0
2.9913076817349484,29.782655971492193,73.21410628554474,1.0,1.7950720757416123,2.0,0.0
2.953888942183651,27.461111355099938,70.89414195684795,1.0,2.215393587777938,1.0,0.0
2.946285693489155,31.173282175156274,65.93900201003243,0.0,0.2697764488047256,2.0,0.0
3.0395256376639246,23.765956258108947,69.10658494437641,0.0,1.60406334335239,0.0,0.0
3.0074480958435865,22.63255217377291,66.4366036305309,1.0,2.125256109834789,2.0,0.0
2.761865194213071,50.5320430920668,50.03417862596317,0.0,2.431772217216674,0.0,0.0
